 31 4001.503420 2.672E-25 1.588E-02.06860.087 1023.82960.760.000000          3 1 0          0 0 0 51  1 51       50  0 50      4442205059 8 2 1 0   103.0  101.0
 31 4001.538010 2.811E-26 9.346E-05.08400.105   34.25100.770.000000          0 0 4          0 0 0  7  2  6        8  1  7      4465505059 6 2 4 0    15.0   17.0
 31 4001.549230 2.985E-25 1.792E-03.07250.094  407.60430.790.000000          0 0 4          0 0 0 25  7 19       26  6 20      4465505059 6 2 4 0    51.0   53.0
 31 4001.553230 2.474E-23 8.591E-02.07850.101  192.52340.710.000000          1 0 3          0 0 0 15  5 10       16  5 11      4455505059 5 2 3 0    31.0   33.0
 31 4001.596110 1.940E-23 7.969E-02.07920.100  213.38350.710.000000          1 0 3          0 0 0 14  6  9       15  6 10      4455505059 5 2 3 0    29.0   31.0
 31 4001.599630 4.251E-25 4.557E-02.07580.083  965.45840.720.000000          1 0 3          0 0 0 21 16  5       20 16  4      4452505059 5 2 3 0    43.0   41.0
 31 4001.626110 1.824E-24 3.047E-02.06510.092  727.97900.840.000000          0 0 4          0 0 0 43  1 43       42  0 42      4465505059 6 2 4 0    87.0   85.0
 31 4001.644200 4.019E-25 7.610E-02.07230.079 1154.44000.760.000000          1 0 3          0 0 0 30 16 15       29 16 14      4452505059 5 2 3 0    61.0   59.0
 31 4001.645970 9.468E-26 3.088E-04.07640.099  192.52340.780.000000          3 1 0          0 0 0 16  6 10       16  5 11      4455505059 6 2 4 0    33.0   33.0
 31 4001.691390 2.381E-24 2.536E-02.05000.090  525.52710.740.000000          1 0 3          0 0 0 25  9 16       25  9 17      4405505059 0 2 3 0    51.0   51.0
 31 4001.701740 9.375E-24 2.572E-02.07730.102  156.90330.780.000000          0 0 4          0 0 0 16  4 12       17  3 15      4465505059 6 2 4 0    33.0   35.0
 31 4001.723060 5.215E-25 2.145E-02.06930.088  931.41540.760.000000          0 0 4          0 0 0 47  3 45       46  2 44      4445205059 8 2 1 0    95.0   93.0
 31 4001.733690 4.577E-25 5.108E-02.07530.083  983.10280.730.000000          1 0 3          0 0 0 22 16  7       21 16  6      4452505059 5 2 3 0    45.0   43.0
 31 4001.739250 1.871E-25 4.098E-03.07040.084  723.75050.810.000000          0 0 4          0 0 0 32 10 22       33  9 25      4465505059 6 2 4 0    65.0   67.0
 31 4001.754400 3.264E-26 3.753E-03.06990.076 1083.04700.820.000000          0 0 4          0 0 0 35 14 22       36 13 23      4462505059 6 2 4 0    71.0   73.0
 31 4001.766430 4.263E-25 7.415E-02.07260.080 1130.09040.760.000000          1 0 3          0 0 0 29 16 13       28 16 12      4452505059 5 2 3 0    59.0   57.0
 31 4001.772100 3.392E-24 4.062E-02.05000.089  523.86670.730.000000          1 0 3          0 0 0 22 10 13       22 10 12      4405505059 0 2 3 0    45.0   45.0
 31 4001.785800 8.341E-24 1.661E-01.07460.085  523.44380.710.000000          1 0 3          0 0 0 13 12  1       13 12  2      4455505059 5 2 3 0    27.0   27.0
 31 4001.819990 8.433E-26 3.907E-03.06970.079  901.73790.820.000000          3 1 0          0 0 0 36 11 25       37 10 28      4465505059 6 2 4 0    73.0   75.0
 31 4001.826810 9.213E-26 2.997E-04.07700.100  179.06980.780.000000          3 1 0          0 0 0 15  6 10       15  5 11      4455505059 6 2 4 0    31.0   31.0
 31 4001.836000 4.775E-25 5.583E-02.07490.082 1001.58600.730.000000          1 0 3          0 0 0 23 16  7       22 16  6      4452505059 5 2 3 0    47.0   45.0
 31 4001.860300 4.484E-25 7.201E-02.07300.080 1106.57830.750.000000          1 0 3          0 0 0 28 16 13       27 16 12      4452505059 5 2 3 0    57.0   55.0
 31 4001.880560 1.278E-24 1.138E-02.05000.093  518.63370.760.000000          1 0 3          0 0 0 29  7 22       29  7 23      4405505059 0 2 3 0    59.0   59.0
 31 4001.894410 1.812E-25 9.804E-04.05000.098  423.00330.760.000000          1 0 3          0 0 0 30  3 28       30  3 27      4405505059 0 2 3 0    61.0   61.0
 31 4001.902730 4.868E-25 5.997E-02.07450.082 1020.90790.730.000000          1 0 3          0 0 0 24 16  9       23 16  8      4452505059 5 2 3 0    49.0   47.0
 31 4001.912660 2.788E-26 3.519E-03.06950.073 1134.33580.830.000000          3 1 0          0 0 0 41 12 30       42 11 31      4465505059 6 2 4 0    83.0   85.0
 31 4001.916920 2.196E-25 8.017E-04.05000.101  313.12000.740.000000          1 0 3          0 0 0 26  2 25       26  2 24      4405505059 0 2 3 0    53.0   53.0
 31 4001.919060 4.670E-25 6.962E-02.07330.081 1083.90370.750.000000          1 0 3          0 0 0 27 16 11       26 16 10      4452505059 5 2 3 0    55.0   53.0
 31 4001.933070 5.135E-24 7.334E-02.07790.087  519.83280.720.000000          1 0 3          0 0 0 18 11  8       18 11  7      4455505059 5 2 3 0    37.0   37.0
 31 4001.941590 4.879E-25 6.369E-02.07410.081 1041.06830.740.000000          1 0 3          0 0 0 25 16  9       24 16  8      4452505059 5 2 3 0    51.0   49.0
 31 4001.947480 4.798E-25 6.675E-02.07370.081 1062.06700.740.000000          1 0 3          0 0 0 26 16 11       25 16 10      4452505059 5 2 3 0    53.0   51.0
 31 4001.979130 1.800E-24 1.709E-02.05000.092  517.31850.750.000000          1 0 3          0 0 0 27  8 19       27  8 20      4405505059 0 2 3 0    55.0   55.0
 31 4001.980340 1.336E-26 3.991E-03.06970.076 1285.15420.820.000000          0 0 4          0 0 0 36 16 20       37 15 23      4462505059 6 2 4 0    73.0   75.0
 31 4002.001120 4.868E-25 4.011E-03.05000.095  522.55760.770.000000          1 0 3          0 0 0 32  5 28       32  5 27      4405505059 0 2 3 0    65.0   65.0
 31 4002.011100 1.372E-24 6.452E-03.07110.098  394.11610.800.000000          0 0 4          0 0 0 30  2 28       29  3 27      4465505059 6 2 4 0    61.0   59.0
 31 4002.021200 2.301E-26 5.556E-05.07730.102  142.71270.780.000000          3 1 0          0 0 0 17  4 14       16  3 13      4465505059 6 2 4 0    35.0   33.0
 31 4002.023240 8.388E-24 5.591E-02.08120.096  265.23830.710.000000          1 0 3          0 0 0 11  8  3       12  8  4      4455505059 5 2 3 0    23.0   25.0
 31 4002.040020 3.799E-23 9.101E-02.07520.104  141.08190.720.000000          1 0 3          0 0 0 17  0 17       18  0 18      4455505059 5 2 3 0    35.0   37.0
 31 4002.050360 6.912E-26 1.737E-04.07460.103  183.43070.780.000000          0 0 4          0 0 0 20  2 18       20  1 19      4455505059 6 2 4 0    41.0   41.0
 31 4002.066510 2.126E-24 3.090E-02.06540.093  694.52340.830.000000          0 0 4          0 0 0 42  0 42       41  1 41      4465505059 6 2 4 0    85.0   83.0
 31 4002.068230 2.324E-26 1.199E-04.08350.099  150.35010.770.000000          3 1 0          0 0 0  8  7  1        9  6  4      4465505059 6 2 4 0    17.0   19.0
 31 4002.077930 1.255E-26 1.267E-04.06990.093  582.60580.820.000000          0 0 4          0 0 0 35  5 31       36  2 34      4465505059 6 2 4 0    71.0   73.0
 31 4002.145310 1.056E-24 1.521E-02.06950.093  682.79980.830.000000          0 0 4          0 0 0 40  2 38       39  3 37      4465505059 6 2 4 0    81.0   79.0
 31 4002.149550 8.423E-26 2.795E-04.07810.100  154.68830.770.000000          3 1 0          0 0 0 13  6  8       13  5  9      4455505059 6 2 4 0    27.0   27.0
 31 4002.158780 9.200E-25 7.363E-03.05000.094  503.49690.760.000000          1 0 3          0 0 0 30  6 25       30  6 24      4405505059 0 2 3 0    61.0   61.0
 31 4002.160790 2.741E-25 2.326E-03.07180.091  494.25730.800.000000          0 0 4          0 0 0 27  8 20       28  7 21      4465505059 6 2 4 0    55.0   57.0
 31 4002.173110 2.381E-23 6.534E-02.07790.103  156.90330.710.000000          1 0 3          0 0 0 16  3 14       17  3 15      4455505059 5 2 3 0    33.0   35.0
 31 4002.204790 9.479E-24 1.934E-01.06740.083  512.51870.710.000000          1 0 3          0 0 0 12 12  1       12 12  0      4455505059 5 2 3 0    25.0   25.0
 31 4002.210380 2.555E-25 1.084E-03.07390.097  310.29470.790.000000          0 0 4          0 0 0 22  6 16       23  5 19      4465505059 6 2 4 0    45.0   47.0
 31 4002.245380 3.531E-25 2.551E-03.05000.096  495.51730.770.000000          1 0 3          0 0 0 32  4 29       32  4 28      4405505059 0 2 3 0    65.0   65.0
 31 4002.252570 2.405E-25 6.258E-04.08020.104   88.83470.770.000000          0 0 4          0 0 0 12  3  9       13  2 12      4465505059 6 2 4 0    25.0   27.0
 31 4002.259600 9.851E-26 4.922E-04.07800.095  267.32890.780.000000          3 1 0          0 0 0 15  8  8       16  7  9      4465505059 6 2 4 0    31.0   33.0
 31 4002.268010 1.255E-25 4.092E-04.07540.100  226.75490.780.000000          0 0 4          0 0 0 19  5 15       20  4 16      4465505059 6 2 4 0    39.0   41.0
 31 4002.285580 2.312E-25 8.521E-02.07030.074 1349.73770.830.000000          1 0 3          0 0 0 40 15 26       39 15 25      4452505059 5 2 3 0    81.0   79.0
 31 4002.292190 7.876E-26 2.677E-04.07870.100  143.76000.770.000000          3 1 0          0 0 0 12  6  6       12  5  7      4455505059 6 2 4 0    25.0   25.0
 31 4002.309050 1.360E-24 2.631E-02.06630.092  758.07850.840.000000          0 0 4          0 0 0 43  2 42       42  1 41      4465505059 6 2 4 0    87.0   85.0
 31 4002.352510 1.428E-25 8.431E-02.06950.070 1475.07950.760.000000          1 0 3          0 0 0 46 14 33       45 14 32      4442205059 8 2 1 0    93.0   91.0
 31 4002.364510 1.684E-26 6.456E-05.07180.099  330.76860.800.000000          0 0 4          0 0 0 27  3 25       28  0 28      4465505059 6 2 4 0    55.0   57.0
 31 4002.370080 2.068E-24 1.964E-02.08270.094  298.67210.710.000000          1 0 3          0 0 0  9  9  0       10  9  1      4455505059 5 2 3 0    19.0   21.0
 31 4002.422750 7.215E-26 2.538E-04.07940.100  133.67310.770.000000          3 1 0          0 0 0 11  6  6       11  5  7      4455505059 6 2 4 0    23.0   23.0
 31 4002.445660 7.782E-26 4.212E-04.07400.097  423.00330.800.000000          0 0 4          0 0 0 30  4 26       30  3 27      4445505059 8 2 4 0    61.0   61.0
 31 4002.451450 8.967E-25 2.012E-03.07920.104   88.83470.770.000000          0 0 4          0 0 0 14  1 13       13  2 12      4465505059 6 2 4 0    29.0   27.0
 31 4002.474880 1.081E-25 2.585E-04.07840.104  140.64710.710.000000          1 0 3          0 0 0 17  0 17       17  2 16      4455505059 5 2 3 0    35.0   35.0
 31 4002.485060 3.868E-24 4.432E-02.05000.089  505.38480.720.000000          1 0 3          0 0 0 21 10 11       21 10 12      4405505059 0 2 3 0    43.0   43.0
 31 4002.501150 2.741E-24 2.745E-02.05000.091  504.52530.730.000000          1 0 3          0 0 0 24  9 16       24  9 15      4405505059 0 2 3 0    49.0   49.0
 31 4002.503030 1.534E-24 2.574E-02.06650.092  724.05560.830.000000          0 0 4          0 0 0 42  1 41       41  2 40      4465505059 6 2 4 0    85.0   83.0
 31 4002.516010 5.831E-24 8.182E-02.07840.087  504.70900.710.000000          1 0 3          0 0 0 17 11  6       17 11  7      4455505059 5 2 3 0    35.0   35.0
 31 4002.516710 1.372E-24 7.767E-03.07060.097  445.30780.810.000000          0 0 4          0 0 0 32  2 30       31  3 29      4465505059 6 2 4 0    65.0   63.0
 31 4002.541500 6.425E-26 2.366E-04.08010.101  124.42740.770.000000          3 1 0          0 0 0 10  6  4       10  5  5      4455505059 6 2 4 0    21.0   21.0
 31 4002.541930 2.509E-25 3.168E-03.07110.088  590.41500.800.000000          0 0 4          0 0 0 29  9 21       30  8 22      4465505059 6 2 4 0    59.0   61.0
 31 4002.542160 1.347E-23 6.946E-02.08050.098  229.51190.710.000000          1 0 3          0 0 0 12  7  6       13  7  7      4455505059 5 2 3 0    25.0   27.0
 31 4002.543440 2.056E-26 6.560E-05.07300.101  269.21480.790.000000          0 0 4          0 0 0 24  3 21       24  2 22      4455505059 6 2 4 0    49.0   49.0
 31 4002.568390 1.940E-26 9.606E-05.07000.097  397.82820.800.000000          0 0 4          0 0 0 29  4 26       30  1 29      4465505059 6 2 4 0    59.0   61.0
 31 4002.594330 2.405E-24 3.055E-02.06570.093  661.83320.830.000000          0 0 4          0 0 0 41  1 41       40  0 40      4465505059 6 2 4 0    83.0   81.0
 31 4002.604460 2.927E-23 8.871E-02.07850.102  164.44360.710.000000          1 0 3          0 0 0 15  4 11       16  4 12      4455505059 5 2 3 0    31.0   33.0
 31 4002.619280 3.997E-26 1.205E-04.08130.105   39.75050.770.000000          0 0 4          0 0 0  8  2  6        9  1  9      4465505059 6 2 4 0    17.0   19.0
 31 4002.629970 1.173E-24 1.301E-02.06960.094  618.55450.820.000000          0 0 4          0 0 0 38  2 36       37  3 35      4465505059 6 2 4 0    77.0   75.0
 31 4002.648690 5.506E-26 2.152E-04.08080.101  116.02270.770.000000          3 1 0          0 0 0  9  6  4        9  5  5      4455505059 6 2 4 0    19.0   19.0
 31 4002.653800 1.615E-26 3.669E-03.06810.084 1314.98160.760.000000          0 0 4          0 0 0 55  5 51       54  4 50      4442205059 8 2 1 0   111.0  109.0
 31 4002.728540 2.625E-25 8.464E-02.07040.075 1317.02860.820.000000          1 0 3          0 0 0 39 15 24       38 15 23      4452505059 5 2 3 0    79.0   77.0
 31 4002.743180 3.578E-23 9.075E-02.07790.104  140.64710.710.000000          1 0 3          0 0 0 16  2 15       17  2 16      4455505059 5 2 3 0    33.0   35.0
 31 4002.744530 4.449E-26 1.873E-04.08160.101  108.45890.770.000000          3 1 0          0 0 0  8  6  2        8  5  3      4455505059 6 2 4 0    17.0   17.0
