 41 4040.443390 8.427E-25 5.465E-03.08010.102  665.19640.72-.003121        1 2 0 1        0 1 1 0                    Q 13f     465544 6 5 5 3 3 3   243.0  243.0
 41 4040.579330 8.225E-25 5.463E-03.08120.103  654.27880.72-.003066        1 2 0 1        0 1 1 0                    Q 12f     465544 6 5 5 3 3 3   225.0  225.0
 41 4040.704750 7.983E-25 5.488E-03.08240.104  644.20080.72-.003006        1 2 0 1        0 1 1 0                    Q 11f     465544 6 5 5 3 3 3   207.0  207.0
 41 4040.819650 7.620E-25 5.486E-03.08370.105  634.96240.72-.002941        1 2 0 1        0 1 1 0                    Q 10f     465544 6 5 5 3 3 3   189.0  189.0
 41 4040.924060 7.177E-25 5.483E-03.08490.107  626.56370.72-.002869        1 2 0 1        0 1 1 0                    Q  9f     465544 6 5 5 3 3 3   171.0  171.0
 41 4041.017980 6.653E-25 5.476E-03.08600.108  619.00480.71-.002789        1 2 0 1        0 1 1 0                    Q  8f     465544 6 5 5 3 3 3   153.0  153.0
 41 4041.060200 5.121E-25 3.517E-03.07920.101  676.95360.72-.003462        1 2 2 1        0 1 1 0                    P 14f     465544 6 5 5 3 3 3   243.0  261.0
 41 4041.101430 6.088E-25 5.496E-03.08700.109  612.28560.71-.002702        1 2 0 1        0 1 1 0                    Q  7f     465544 6 5 5 3 3 3   135.0  135.0
 41 4041.174430 5.403E-25 5.470E-03.08810.110  606.40630.71-.002605        1 2 0 1        0 1 1 0                    Q  6f     465544 6 5 5 3 3 3   117.0  117.0
 41 4041.228290 4.959E-25 3.403E-03.07920.101  676.78740.72-.003462        1 2 2 1        0 1 1 0                    P 14e     465544 6 5 5 3 3 3   243.0  261.0
 41 4041.236980 4.717E-25 5.507E-03.08930.111  601.36680.71-.002498        1 2 0 1        0 1 1 0                    Q  5f     465544 6 5 5 3 3 3    99.0   99.0
 41 4041.259190 1.004E-23 4.518E-03.07450.095  211.97450.73-.003712        1 1 1 1        0 0 0 0                    P 22e     465544 6 5 5 3 3 3   387.0  405.0
 41 4041.289090 3.923E-25 5.485E-03.09070.113  597.16720.70-.002379        1 2 0 1        0 1 1 0                    Q  4f     465544 6 5 5 3 3 3    81.0   81.0
 41 4041.330770 3.101E-25 5.484E-03.09230.114  593.80750.70-.002247        1 2 0 1        0 1 1 0                    Q  3f     465544 6 5 5 3 3 3    63.0   63.0
 41 4041.362030 2.242E-25 5.484E-03.09410.115  591.28770.70-.002100        1 2 0 1        0 1 1 0                    Q  2f     465544 6 5 5 3 3 3    45.0   45.0
 41 4042.025000 4.919E-25 3.448E-03.08010.102  665.19640.72-.003411        1 2 2 1        0 1 1 0                    P 13f     465544 6 5 5 3 3 3   225.0  243.0
 41 4042.170450 4.758E-25 3.333E-03.08010.102  665.05240.72-.003411        1 2 2 1        0 1 1 0                    P 13e     465544 6 5 5 3 3 3   225.0  243.0
 41 4042.304500 1.040E-23 4.490E-03.07500.095  193.54550.73-.003693        1 1 1 1        0 0 0 0                    P 21e     465544 6 5 5 3 3 3   369.0  387.0
 41 4042.980240 4.637E-25 3.352E-03.08120.103  654.27880.72-.003352        1 2 2 1        0 1 1 0                    P 12f     465544 6 5 5 3 3 3   207.0  225.0
 41 4043.104730 4.516E-25 3.262E-03.08120.103  654.15530.72-.003352        1 2 2 1        0 1 1 0                    P 12e     465544 6 5 5 3 3 3   207.0  225.0
 41 4043.340000 1.068E-23 4.452E-03.07550.096  175.95360.73-.003671        1 1 1 1        0 0 0 0                    P 20e     465544 6 5 5 3 3 3   351.0  369.0
 41 4043.925890 4.314E-25 3.253E-03.08240.104  644.20080.72-.003287        1 2 2 1        0 1 1 0                    P 11f     465544 6 5 5 3 3 3   189.0  207.0
 41 4044.031090 4.193E-25 3.161E-03.08240.104  644.09630.72-.003287        1 2 2 1        0 1 1 0                    P 11e     465544 6 5 5 3 3 3   189.0  207.0
 41 4044.365660 1.089E-23 4.413E-03.07600.097  159.19880.73-.003645        1 1 1 1        0 0 0 0                    P 19e     465544 6 5 5 3 3 3   333.0  351.0
 41 4044.861960 3.923E-25 3.128E-03.08370.105  634.96240.72-.003213        1 2 2 1        0 1 1 0                    P 10f     465544 6 5 5 3 3 3   171.0  189.0
 41 4044.949520 3.814E-25 3.040E-03.08370.105  634.87530.72-.003213        1 2 2 1        0 1 1 0                    P 10e     465544 6 5 5 3 3 3   171.0  189.0
 41 4045.381500 1.101E-23 4.368E-03.07650.098  143.28120.73-.003617        1 1 1 1        0 0 0 0                    P 18e     465544 6 5 5 3 3 3   315.0  333.0
 41 4045.788440 3.500E-25 2.995E-03.08490.107  626.56370.72-.003130        1 2 2 1        0 1 1 0                    P  9f     465544 6 5 5 3 3 3   153.0  171.0
 41 4045.860000 3.403E-25 2.911E-03.08490.107  626.49240.72-.003130        1 2 2 1        0 1 1 0                    P  9e     465544 6 5 5 3 3 3   153.0  171.0
 41 4046.237670 2.137E-25 2.116E-03.08810.110  601.34300.71-.002398        1 2 0 1        0 1 1 0                    R  5e     465544 6 5 5 3 3 3   117.0   99.0
 41 4046.387500 1.105E-23 4.323E-03.07710.099  128.20090.73-.003585        1 1 1 1        0 0 0 0                    P 17e     465544 6 5 5 3 3 3   297.0  315.0
 41 4046.672840 2.278E-25 7.368E-03.06940.083 1210.76930.80-.003740        1 2 2 1        0 1 1 0                    Q 38f     465544 6 5 5 3 3 3   693.0  693.0
 41 4046.705330 3.036E-25 2.840E-03.08600.108  619.00480.71-.003036        1 2 2 1        0 1 1 0                    P  8f     465544 6 5 5 3 3 3   135.0  153.0
 41 4046.762520 2.951E-25 2.760E-03.08600.108  618.94780.71-.003036        1 2 2 1        0 1 1 0                    P  8e     465544 6 5 5 3 3 3   135.0  153.0
 41 4047.014020 2.492E-25 2.192E-03.08700.109  606.37300.71-.002473        1 2 0 1        0 1 1 0                    R  6e     465544 6 5 5 3 3 3   135.0  117.0
 41 4047.027460 2.589E-25 7.364E-03.06960.084 1178.89100.80-.003727        1 2 2 1        0 1 1 0                    Q 37f     465544 6 5 5 3 3 3   675.0  675.0
 41 4047.373270 2.931E-25 7.367E-03.06990.084 1147.84950.81-.003714        1 2 2 1        0 1 1 0                    Q 36f     465544 6 5 5 3 3 3   657.0  657.0
 41 4047.383660 1.101E-23 4.281E-03.07780.100  113.95800.73-.003549        1 1 1 1        0 0 0 0                    P 16e     465544 6 5 5 3 3 3   279.0  297.0
